Flow Duration,Flow Packets/s,Avg Fwd Segment Size,Average Packet Size,Init_Win_bytes_forward,Label
54465,73.44165978151106,43.0,80.75,-1,BENIGN
2,1000000.0,6.0,9.0,5840,Syn
112,35714.28571428572,6.0,7.5,5840,Syn
103,38834.95145631068,6.0,7.5,5840,Syn
121,24793.388429752067,6.0,8.0,1892,BENIGN
8823624,24.47973757721317,49.93478260869565,980.7314814814816,29200,BENIGN
166,18072.289156626503,6.0,8.0,237,BENIGN
102,39215.68627450981,6.0,7.5,5840,Syn
138,28985.50724637681,6.0,7.5,5840,Syn
103,38834.95145631068,6.0,7.5,5840,Syn
418434,14.339178938613976,22.0,25.66666666666667,-1,BENIGN
231,12987.012987012988,6.0,8.0,1825,BENIGN
90,44444.444444444445,6.0,7.5,5840,Syn
6028741,6.966628687482179,108.2608695652174,322.3333333333333,29200,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
121,33057.85123966942,6.0,7.5,5840,Syn
294,13605.442176870749,6.0,7.5,1892,BENIGN
109,36697.247706422015,6.0,7.5,5840,Syn
90652,66.18717733751048,33.666666666666664,29.16666666666667,119,BENIGN
25148,159.0583744234134,31.0,67.25,-1,BENIGN
102,39215.68627450981,6.0,7.5,5840,Syn
20884,191.5341888527102,41.0,59.25,-1,BENIGN
865076,10.403710194248829,114.28571428571428,88.88888888888891,8192,BENIGN
114,35087.71929824561,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
115697,25.92979938978539,0.0,0.0,383,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
1,2000000.0,15.5,31.0,319,BENIGN
109,36697.247706422015,6.0,7.5,5840,Syn
0,58823.52941176471,15.5,31.0,296,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
3,666666.6666666666,6.0,9.0,254,BENIGN
23963,166.92400784542835,39.0,79.25,-1,BENIGN
120,33333.333333333336,6.0,7.5,5840,Syn
26567,75.28136409831745,0.0,0.0,251,BENIGN
2,1500000.0,0.0,0.0,136,BENIGN
104352,38.33180006133088,41.0,59.25,-1,BENIGN
49,40816.32653061225,6.0,9.0,5840,Syn
20884,191.5341888527102,35.0,51.75,-1,BENIGN
9014804,0.6655718748849115,0.0,0.0,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,0.0,0.0,287,BENIGN
102,39215.68627450981,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
25,160000.0,6.0,7.5,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,16439,BENIGN
117205243,0.54605065747784,79.5,340.5,29200,BENIGN
20772,192.5669170036588,33.0,169.25,-1,BENIGN
628,6369.426751592357,32.25,43.75,256,BENIGN
47,42553.19148936171,6.0,9.0,5840,Syn
118,33898.30508474576,6.0,7.5,5840,Syn
90843,22.016005636097443,6.0,9.0,62838,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
21047,190.0508385993253,47.0,86.75,-1,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
91,43956.04395604396,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,16431,BENIGN
53384810,0.262246882587013,23.3,33.07142857142857,16373,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
102,39215.68627450981,6.0,7.5,5840,Syn
20949,190.93990166595063,40.0,69.0,-1,BENIGN
2453,1630.6563391765187,32.25,43.75,255,BENIGN
61868,64.65377901338333,0.0,0.0,344,BENIGN
94,31914.89361702128,6.0,8.0,10227,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,16417,BENIGN
54,74074.07407407407,6.0,7.5,5840,Syn
24534,163.03904785196053,50.0,70.5,-1,BENIGN
97,20618.556701030928,6.0,9.0,5840,Syn
20856,191.79133103183736,39.0,79.25,-1,BENIGN
3,666666.6666666666,6.0,9.0,332,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,16471,BENIGN
87713,250.81800873302703,713.6666666666665,422.9090909090909,8192,BENIGN
18494814,0.3244152658145142,6.0,7.0,5840,Syn
1,2000000.0,18.5,34.0,16329,BENIGN
16937220,2.8339951892931663,96.91666666666669,91.125,8192,BENIGN
47,42553.19148936171,6.0,9.0,5840,Syn
20933,191.0858453160082,44.0,132.0,-1,BENIGN
19,157894.73684210525,6.0,8.0,31,BENIGN
48,41666.66666666666,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
114,35087.71929824561,6.0,7.5,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
5,1000000.0,16.0,17.2,237,BENIGN
2,1000000.0,6.0,9.0,16471,BENIGN
50972721,0.1961833663931733,6.0,6.6,5840,Syn
50,80000.0,6.0,7.5,5840,Syn
44806,89.27375797884213,42.0,60.5,-1,BENIGN
6016272,2.9918860051540226,124.0,130.94444444444446,-1,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
286,13986.013986013986,32.25,43.75,49252,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21693,184.39127829253675,43.0,92.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
22734,175.9479194158529,33.0,55.25,-1,BENIGN
110,36363.63636363636,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
107,37383.17757009346,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
55,72727.27272727272,6.0,7.5,5840,Syn
115651018,0.6225626133269316,76.525,140.59722222222223,29200,BENIGN
422,9478.67298578199,32.25,43.75,16426,BENIGN
30505279,0.2622496912747462,6.0,6.75,5840,Syn
767,5215.123859191656,30.75,42.25,362,BENIGN
90,44444.444444444445,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
116661213,0.642887195078282,89.60975609756098,124.34666666666666,8192,BENIGN
97,41237.113402061856,6.0,7.5,5840,Syn
850711,36.44010715742479,94.72222222222224,383.4516129032258,29200,BENIGN
48566156,0.2059047045024523,6.0,6.6,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,257,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
1496826,8.016963895603096,50.0,54.16666666666666,-1,BENIGN
2,1000000.0,6.0,9.0,16537,BENIGN
54461350,0.3672329092099259,6.0,6.3,5840,Syn
47527,84.16268647295222,83.0,111.75,-1,BENIGN
1,2000000.0,6.0,9.0,246,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
12857811,3.577591862254003,98.72727272727272,285.5652173913044,29200,BENIGN
99,40404.04040404041,6.0,7.5,5840,Syn
10549425,5.877097566929003,187.53333333333333,408.0645161290323,29200,BENIGN
54955,36.3934127922846,6.0,9.0,16425,BENIGN
115651,25.94011292595827,0.0,0.0,1346,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
3,1000000.0,22.66666666666667,33.0,237,BENIGN
7330229,1.3642138601672609,0.0,0.0,8192,BENIGN
1,2000000.0,6.0,9.0,268,BENIGN
40367151,0.3963618834532068,6.0,6.375,5840,Syn
45554,87.80787636651009,31.0,71.25,-1,BENIGN
48409,82.62926315354582,37.0,74.25,-1,BENIGN
290,13793.103448275862,6.0,7.5,2163,BENIGN
48,41666.66666666666,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
115609368,0.7179348995316711,142.925,214.34939759036143,8192,BENIGN
2,1000000.0,6.0,9.0,5840,Syn
46050826,0.2605816451587643,6.0,6.5,5840,Syn
2,1000000.0,6.0,9.0,258,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
46,43478.260869565216,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
48,41666.66666666666,6.0,9.0,5840,Syn
7114364,1.4056070226375823,0.0,0.0,8192,BENIGN
587938,8.504298072245714,4.0,2.4,3620,BENIGN
116,34482.75862068965,6.0,7.5,5840,Syn
22218,180.03420649923484,41.0,65.25,-1,BENIGN
72,55555.55555555556,6.0,7.5,5840,Syn
280,17857.14285714286,12.4,12.4,277,BENIGN
20629,193.90178874400115,32.0,54.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,253,BENIGN
21059,189.94254238092972,31.0,150.75,-1,BENIGN
1,2000000.0,18.5,34.0,16334,BENIGN
419335,14.308369203620018,22.0,25.66666666666667,-1,BENIGN
20634,193.8548027527382,46.0,77.0,-1,BENIGN
53162,75.24171400624506,38.0,67.0,-1,BENIGN
26389,151.5783091439615,33.0,55.25,-1,BENIGN
34436889,0.2903862773434615,6.0,6.6,5840,Syn
118114437,2.980160672484093,24.01515151515152,916.7102272727273,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
119340659,2.5892265267279946,212.42276422764232,409.2686084142395,8192,BENIGN
101,39603.960396039605,6.0,7.5,5840,Syn
52,76923.07692307692,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
116571569,0.6004894726946671,69.16666666666667,172.02857142857144,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,284,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
109,36697.247706422015,6.0,7.5,5840,Syn
118479747,2.7093238137991635,45.796875,642.3115264797508,29200,BENIGN
112,35714.28571428572,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
884828,38.42554711198109,98.11764705882356,743.8823529411765,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
51719829,0.154679552401459,6.0,6.75,5840,Syn
68261895,0.2929892292032033,6.0,6.3,5840,Syn
5103852,4.506400263957497,97.07142857142856,325.7826086956522,8192,BENIGN
49,40816.32653061225,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
9014236,0.6656138135278463,0.0,0.0,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
105,38095.23809523809,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
21781,183.6462972315321,51.0,118.75,-1,BENIGN
23026,173.71666811430555,25.0,61.75,-1,BENIGN
49994116,0.1600188310160339,6.0,6.75,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
22103,180.97090892639008,51.0,96.25,-1,BENIGN
54492,73.40527049842179,39.0,80.75,-1,BENIGN
118067416,2.981347537918506,18.727272727272727,896.8465909090909,29200,BENIGN
21153,189.09847302983027,44.0,69.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,15.5,31.0,296,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
45651,87.62130073820947,41.0,81.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
5365205,9.132922227575648,82.66666666666667,539.3877551020408,29200,BENIGN
139191,193.97805892622367,98.23529411764706,270.0,29200,BENIGN
45096,88.69966294128083,31.0,62.75,-1,BENIGN
60705,32.94621530351701,6.0,9.0,63186,BENIGN
25350,157.79092702169623,33.0,55.25,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
113966887,0.3422046616049098,0.0,0.0,-1,BENIGN
105,38095.23809523809,6.0,7.5,5840,Syn
3,1000000.0,25.33333333333333,38.0,244,BENIGN
21194,188.7326601868453,29.0,63.25,-1,BENIGN
101,39603.960396039605,6.0,7.5,5840,Syn
36792239,0.2717964514200943,6.0,6.6,5840,Syn
116615185,0.4116102032509746,74.16666666666667,222.5833333333333,8192,BENIGN
55135,72.54919742450349,41.0,59.25,-1,BENIGN
109,36697.247706422015,6.0,7.5,5840,Syn
88,34090.90909090909,0.0,0.0,252,BENIGN
105,38095.23809523809,6.0,7.5,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
72621700,2.7264577942956443,511.4117647058823,272.17171717171715,8192,BENIGN
20876,191.60758766047132,43.0,83.25,-1,BENIGN
3,666666.6666666666,6.0,9.0,255,BENIGN
47237,84.6793826873002,53.0,80.25,-1,BENIGN
3005148,1.3310492528155018,6.0,7.5,5840,Syn
21093,189.63637225619877,32.0,88.0,-1,BENIGN
20852,191.8281220026856,43.0,92.75,-1,BENIGN
466,8583.690987124464,32.25,43.75,16327,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
48,41666.66666666666,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
70547,56.69978879328674,47.0,88.75,-1,BENIGN
57174,69.96187078042466,44.0,83.0,-1,BENIGN
3,1000000.0,27.33333333333333,40.0,246,BENIGN
22,136363.63636363635,0.0,0.0,290,BENIGN
107,37383.17757009346,6.0,7.5,5840,Syn
5040727,1.3886885760724592,3.6,2.571428571428572,8192,BENIGN
68,58823.52941176471,6.0,7.5,5840,Syn
98,40816.32653061225,6.0,7.5,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
71666,55.81447269276924,31.0,46.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
52111974,0.1918944770735416,6.0,6.6,5840,Syn
2,1000000.0,0.0,0.0,254,BENIGN
21686,184.45079774970023,36.0,61.0,-1,BENIGN
84,47619.04761904762,6.0,7.5,5840,Syn
26282554,0.2282883162724596,6.0,7.0,5840,Syn
113,35398.23008849558,6.0,7.5,5840,Syn
135591,44.25072460561542,33.666666666666664,29.16666666666667,119,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,15.5,31.0,318,BENIGN
60932835,0.2297611788455272,6.0,6.428571428571429,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
669,5979.073243647234,32.25,43.75,255,BENIGN
1,2000000.0,18.5,34.0,254,BENIGN
103693839,2.7099006335371576,75.70149253731344,720.7046263345196,29200,BENIGN
47,42553.19148936171,6.0,9.0,5840,Syn
199,15075.37688442211,6.0,8.0,245,BENIGN
117,34188.03418803419,6.0,7.5,5840,Syn
5585526,4.296820030915621,97.07142857142856,309.4583333333333,8192,BENIGN
20842,191.92016121293543,44.0,63.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
114941792,0.0696004461110193,0.0,0.0,-1,BENIGN
62584,63.914099450338746,47.0,88.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
10152267,2.85650485748651,180.94117647058823,370.3448275862069,29200,BENIGN
41662,48.005376602179446,6.0,9.0,258,BENIGN
114491457,0.8210219562495392,91.89473684210527,61.46808510638298,16548,BENIGN
21060,189.9335232668566,50.0,70.5,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
117751110,0.526534314623446,81.4375,159.29032258064515,8192,BENIGN
23650,169.13319238900633,44.0,83.0,-1,BENIGN
48,41666.66666666666,6.0,9.0,5840,Syn
64,62500.0,6.0,7.5,5840,Syn
61084595,0.2946733132960937,6.0,6.333333333333332,5840,Syn
1,2000000.0,15.5,31.0,407,BENIGN
115582104,0.6748449569666944,148.18421052631578,104.9102564102564,8192,BENIGN
2,1000000.0,6.0,9.0,5840,Syn
110464209,0.153896000830459,300.0,317.64705882352933,-1,BENIGN
118051616,0.6776696728996916,128.57142857142858,93.35,8192,BENIGN
60808203,0.9044832323033786,62.12903225806453,173.8181818181818,29200,BENIGN
45020,88.8494002665482,33.0,169.25,-1,BENIGN
126,31746.031746031746,6.0,7.5,5840,Syn
28435,140.6717074028486,6.0,7.5,252,BENIGN
115807842,0.5094646353914444,33.354838709677416,41.6271186440678,8192,BENIGN
631034,41.20221731317172,106.5625,303.26923076923083,29200,BENIGN
92763,355.7452863749555,548.1333333333333,575.3030303030303,8192,BENIGN
117,34188.03418803419,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
107,37383.17757009346,6.0,7.5,5840,Syn
47,42553.19148936171,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
88,45454.545454545456,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
102,39215.68627450981,6.0,7.5,5840,Syn
102,39215.68627450981,6.0,7.5,5840,Syn
116,34482.75862068965,6.0,7.5,5840,Syn
21131,189.29534806682125,32.0,48.0,-1,BENIGN
83,48192.77108433735,6.0,7.5,5840,Syn
55578,35.985461873403146,6.0,9.0,16425,BENIGN
48,41666.66666666666,6.0,9.0,5840,Syn
83936,47.65535646206634,48.0,60.0,-1,BENIGN
1,2000000.0,18.5,34.0,256,BENIGN
53,75471.69811320755,6.0,7.5,5840,Syn
236,12711.86440677966,6.0,8.0,1959,BENIGN
20832,192.01228878648237,43.0,61.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
116,34482.75862068965,6.0,7.5,5840,Syn
103,38834.95145631068,6.0,7.5,5840,Syn
22952,174.2767514813524,25.0,39.25,-1,BENIGN
1,2000000.0,15.5,31.0,296,BENIGN
20849,191.85572449517963,47.0,86.75,-1,BENIGN
28337,105.86865229205632,0.0,0.0,360,BENIGN
106,37735.84905660377,6.0,7.5,5840,Syn
1,2000000.0,0.0,0.0,340,BENIGN
123,32520.32520325203,6.0,7.5,5840,Syn
20719,193.05951059414065,38.0,73.5,-1,BENIGN
53,75471.69811320755,6.0,7.5,5840,Syn
90763,66.10623271597457,33.666666666666664,29.16666666666667,119,BENIGN
24899,281.135788585887,32.6,34.42857142857143,61,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
112285132,3.4198650628117,37.427083333333336,78.88020833333333,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
109,36697.247706422015,6.0,7.5,5840,Syn
0,58823.52941176471,18.5,34.0,16456,BENIGN
52,76923.07692307692,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,0.0,0.0,333,BENIGN
155,19354.83870967742,6.0,8.0,310,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
100,40000.0,6.0,7.5,5840,Syn
965,4145.077720207254,30.75,42.25,362,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,16394,BENIGN
116,34482.75862068965,6.0,7.5,5840,Syn
98,30612.244897959183,6.0,8.0,33,BENIGN
93,21505.376344086024,0.0,0.0,325,BENIGN
74018395,0.2972234131799264,6.0,6.2727272727272725,5840,Syn
1,2000000.0,6.0,9.0,16394,BENIGN
39594614,0.1515357619094354,6.0,7.0,5840,Syn
117997963,1.4068039462681232,111.66216216216216,531.2349397590361,29200,BENIGN
112,35714.28571428572,6.0,7.5,5840,Syn
60560193,0.8091123487667882,66.16,175.55102040816325,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
485473,72.09463760085525,99.88235294117644,767.7142857142858,8192,BENIGN
3,1000000.0,18.0,26.0,294,BENIGN
74,54054.05405405405,6.0,7.5,5840,Syn
154,12987.012987012988,6.0,9.0,30,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21726,184.1112031667127,43.0,83.25,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
33470,89.63250672243801,0.0,0.0,264,BENIGN
99,40404.04040404041,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
117566003,0.6974805463106541,79.35,146.0,29200,BENIGN
20635,193.8454082868912,43.0,67.75,-1,BENIGN
1,2000000.0,18.5,34.0,255,BENIGN
2,1000000.0,0.0,0.0,312,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
102,39215.68627450981,6.0,7.5,5840,Syn
113796576,0.3427168142563446,0.0,0.0,-1,BENIGN
51,98039.21568627452,0.0,0.0,248,BENIGN
41440205,0.1930492380527557,6.0,6.75,5840,Syn
73,27397.260273972603,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
48,41666.66666666666,6.0,9.0,5840,Syn
48,41666.66666666666,6.0,9.0,5840,Syn
113,35398.23008849558,6.0,7.5,5840,Syn
20753,192.743217848022,50.0,76.5,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
47644,83.9560070523046,90.0,141.0,-1,BENIGN
41208,48.534265191225,0.0,0.0,362,BENIGN
96,41666.66666666666,6.0,7.5,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
111,36036.03603603604,6.0,7.5,5840,Syn
184,16304.347826086956,6.0,8.0,242,BENIGN
104308,38.3479694750163,41.0,59.25,-1,BENIGN
1,2000000.0,18.5,34.0,256,BENIGN
178,16853.932584269663,6.0,8.0,290,BENIGN
651,6144.393241167435,32.25,43.75,16287,BENIGN
63833988,0.3133127135970261,6.0,6.3,5840,Syn
222,13513.513513513511,6.0,8.0,256,BENIGN
309,12944.983818770228,30.75,42.25,312,BENIGN
65781,30.40391602438394,6.0,9.0,63186,BENIGN
52,76923.07692307692,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
45352,88.19897689186804,25.0,61.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
62969486,0.3493755689859053,6.0,6.2727272727272725,5840,Syn
69,57971.01449275362,6.0,7.5,5840,Syn
20752,192.7525057825752,37.0,74.25,-1,BENIGN
195,15384.615384615385,6.0,8.0,246,BENIGN
21125,189.3491124260355,39.0,64.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,16266,BENIGN
20870,191.66267369429804,41.0,59.25,-1,BENIGN
1740707,27.000523350569622,126.73684210526316,695.5744680851062,8192,BENIGN
121,33057.85123966942,6.0,7.5,5840,Syn
681894,41.06210056108427,167.57142857142858,466.71428571428567,29200,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
54304,570.8603417796111,94.05555555555556,315.9032258064516,29200,BENIGN
119961229,0.2834249055584451,42.66666666666666,44.29411764705883,257,BENIGN
4,1250000.0,12.4,12.4,286,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,258,BENIGN
98,40816.32653061225,6.0,7.5,5840,Syn
53,75471.69811320755,6.0,7.5,5840,Syn
106,37735.84905660377,6.0,7.5,5840,Syn
66078351,0.3632051895483893,6.0,6.25,5840,Syn
1,2000000.0,18.5,34.0,255,BENIGN
57977308,0.3104662948476324,6.0,6.333333333333332,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
43,46511.62790697674,6.0,9.0,5840,Syn
117697792,1.4953551550057964,30.71052631578948,783.6022727272727,29200,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
14341009,0.8367612069694678,0.0,0.0,8192,BENIGN
104,38461.53846153846,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
106,37735.84905660377,6.0,7.5,5840,Syn
172,17441.86046511628,6.0,8.0,245,BENIGN
76,52631.57894736842,6.0,7.5,5840,Syn
254088,106.26239727968265,98.23529411764706,322.6666666666667,29200,BENIGN
576,6944.444444444444,32.25,43.75,258,BENIGN
20937,191.04933849166545,32.0,48.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
283314,116.47853618246891,94.72222222222224,294.93939393939394,29200,BENIGN
110,36363.63636363636,6.0,7.5,5840,Syn
20739,192.87333044023336,43.0,83.25,-1,BENIGN
69,43478.260869565216,0.0,0.0,155,BENIGN
28015,71.39032661074424,0.0,0.0,241,BENIGN
63392408,0.2839456737469256,6.0,6.333333333333332,5840,Syn
1,3000000.0,0.0,0.0,59,BENIGN
1,2000000.0,18.5,34.0,257,BENIGN
5584468,4.297634080811279,97.07142857142856,363.625,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
96,41666.66666666666,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
1,2000000.0,15.5,31.0,37476,BENIGN
53005441,0.1131959264332882,6.0,7.0,5840,Syn
64,62500.0,6.0,7.5,5840,Syn
23103,173.13768774618015,36.0,61.0,-1,BENIGN
74,54054.05405405405,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
22368,178.826895565093,37.0,74.25,-1,BENIGN
50,40000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,255,BENIGN
6,833333.3333333333,205.2,301.6,260,BENIGN
5350941,3.924543365363214,110.1818181818182,74.09523809523809,29200,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
20805,192.2614756068253,43.0,92.75,-1,BENIGN
1810,2209.944751381216,32.25,43.75,16281,BENIGN
90019,22.21753185438629,6.0,9.0,43800,BENIGN
20733,192.9291467708484,50.0,126.5,-1,BENIGN
189,15873.015873015873,0.0,0.0,131,BENIGN
20700,193.23671497584544,25.0,39.25,-1,BENIGN
61133087,0.9814652415638686,63.21212121212121,230.53333333333333,29200,BENIGN
256,19531.25,0.0,0.0,5130,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
104,38461.53846153846,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
64177784,0.2804708869349555,6.0,6.333333333333332,5840,Syn
110201982,0.562603311435905,42.0,46.83870967741935,8192,BENIGN
4,750000.0,6.0,8.0,246,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21066,189.87942656413176,38.0,97.0,-1,BENIGN
26626,150.22909937654924,43.0,67.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
54,74074.07407407407,6.0,7.5,5840,Syn
76538758,0.5748721451685955,81.9090909090909,194.9090909090909,8192,BENIGN
50588983,0.1186028981843734,6.0,7.0,5840,Syn
53,75471.69811320755,6.0,7.5,5840,Syn
21144,189.17896329928112,42.0,60.5,-1,BENIGN
105,38095.23809523809,6.0,7.5,5840,Syn
106,37735.84905660377,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
21197,188.7059489550408,45.0,76.75,-1,BENIGN
3,666666.6666666666,6.0,9.0,262,BENIGN
21309,187.7141114083251,45.0,76.75,-1,BENIGN
90463,66.32545902744768,33.666666666666664,29.16666666666667,119,BENIGN
283,10600.70671378092,6.0,8.0,63669,BENIGN
119148137,2.215729147321875,179.06666666666663,504.59090909090907,8192,BENIGN
69,72463.76811594203,4.0,4.8,180,BENIGN
7260506,1.3773144736744245,0.0,0.0,8192,BENIGN
65421,61.14244661500129,31.0,52.75,-1,BENIGN
101,39603.960396039605,6.0,7.5,5840,Syn
34417809,0.1162189028360288,6.0,7.5,5840,Syn
75279,531.3566864597033,6.0,1364.45,16179,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
3,1000000.0,27.33333333333333,40.0,246,BENIGN
2,1000000.0,6.0,9.0,287,BENIGN
104,38461.53846153846,6.0,7.5,5840,Syn
48,41666.66666666666,6.0,9.0,5840,Syn
