Flow Duration,Flow Packets/s,Avg Fwd Segment Size,Average Packet Size,Init_Win_bytes_forward,Label
104,38461.53846153846,6.0,7.5,5840,Syn
118904849,2.5566661288977373,27.558823529411764,864.6842105263157,29200,BENIGN
26207,152.63097645667187,42.0,66.5,-1,BENIGN
114048842,0.596235777650421,74.66666666666667,125.20588235294116,29200,BENIGN
156,19230.76923076923,6.0,8.0,255,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,16319,BENIGN
20697,193.2647243561869,42.0,60.5,-1,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
109,36697.247706422015,30.75,42.25,362,BENIGN
20872,191.64430816404752,37.0,74.25,-1,BENIGN
1,2000000.0,15.5,31.0,325,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,247,BENIGN
40832,48.98119122257053,6.0,9.0,255,BENIGN
53,75471.69811320755,6.0,7.5,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
54909,54.63585204611266,6.0,8.0,253,BENIGN
24760796,0.5654099327016789,6.0,6.428571428571429,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
66005046,0.2424057094059142,6.0,6.375,5840,Syn
116513913,0.4291333001578961,138.0,206.48,8192,BENIGN
4,750000.0,0.0,0.0,126,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
53816435,0.2973069472178898,10.4,9.125,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
115798049,0.5440506169495135,31.57575757575757,66.76190476190476,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
118106474,0.4402806911329856,63.33333333333334,182.5769230769231,29200,BENIGN
115548730,0.5106070832626199,33.61290322580645,44.57627118644068,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,15.5,31.0,360,BENIGN
1,2000000.0,18.5,34.0,444,BENIGN
5137017,4.671972080294848,99.75,63.625,8192,BENIGN
97,41237.113402061856,6.0,7.5,5840,Syn
2,1000000.0,6.0,9.0,320,BENIGN
146118,177.9383785707442,119.21428571428572,343.42307692307685,8192,BENIGN
26,115384.6153846154,0.0,0.0,248,BENIGN
101,39603.960396039605,6.0,7.5,5840,Syn
22041,226.84996143550651,25.33333333333333,25.2,122,BENIGN
1,2000000.0,18.5,34.0,16439,BENIGN
1,2000000.0,18.5,34.0,16342,BENIGN
1,2000000.0,15.5,31.0,31088,BENIGN
26183,152.7708818699156,32.0,88.0,-1,BENIGN
60600832,0.198017083329813,6.0,6.5,5840,Syn
179,16759.77653631285,6.0,8.0,4336,BENIGN
48,41666.66666666666,6.0,9.0,5840,Syn
20886,191.51584793641675,39.0,56.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21044,190.0779319521004,25.0,39.25,-1,BENIGN
1,2000000.0,18.5,34.0,332,BENIGN
81,49382.71604938271,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
191,15706.806282722511,6.0,8.0,1825,BENIGN
1,2000000.0,15.5,31.0,296,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
46000072,0.3478255425339334,6.0,6.375,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
90008,322.19358279264065,320.2857142857143,509.86206896551727,8192,BENIGN
99,40404.04040404041,6.0,7.5,5840,Syn
21044,190.0779319521004,36.0,63.5,-1,BENIGN
21027,190.2316069815,35.0,57.75,-1,BENIGN
117373324,0.5026695844449289,83.6875,176.8135593220339,29200,BENIGN
2,1000000.0,6.0,9.0,255,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
39930523,0.1753044907526004,15.6,27.85714285714285,514,BENIGN
25489,117.69783043665896,6.0,8.0,251,BENIGN
24939,120.29351617947792,6.0,8.0,251,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
43,93023.25581395348,6.0,7.5,5840,Syn
52,76923.07692307692,6.0,7.5,5840,Syn
1,2000000.0,18.5,34.0,258,BENIGN
7159410,1.3967631410968222,0.0,0.0,8192,BENIGN
2,1000000.0,6.0,9.0,5840,Syn
52,76923.07692307692,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
51,78431.37254901961,6.0,7.5,5840,Syn
46,43478.260869565216,6.0,9.0,5840,Syn
115,34782.608695652176,6.0,7.5,5840,Syn
48,41666.66666666666,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
81,49382.71604938271,6.0,7.5,0,BENIGN
20792,192.3816852635629,50.0,103.5,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
47463,84.27617301898322,38.0,75.5,-1,BENIGN
1247050,135.5198267912273,28.153846153846157,874.3076923076923,29200,BENIGN
52,76923.07692307692,6.0,7.5,5840,Syn
112,35714.28571428572,6.0,7.5,5840,Syn
105437,85.35902956267724,140.0,108.88888888888889,8192,BENIGN
24747,121.22681537156018,6.0,8.0,62976,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
46582,85.8700785711219,32.0,48.0,-1,BENIGN
104,38461.53846153846,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
3,666666.6666666666,6.0,9.0,31,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
20983,190.6305104131916,31.0,62.25,-1,BENIGN
21456,186.42803877703207,41.0,90.25,-1,BENIGN
7257204,1.3779411464801046,0.0,0.0,8192,BENIGN
50,40000.0,6.0,9.0,5840,Syn
67,29850.74626865672,6.0,9.0,5840,Syn
33037941,1.695020885230106,87.30769230769229,212.0,8192,BENIGN
4,750000.0,118.0,157.33333333333334,-1,BENIGN
42834455,0.2334569215366461,6.0,6.6,5840,Syn
97,51546.39175257732,30.8,40.0,333,BENIGN
117697140,0.5012866073041367,77.0,200.30508474576268,29200,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,255,BENIGN
1782066,43.20827623668259,85.25,133.84415584415584,8192,BENIGN
117433942,1.1070053324106246,71.21428571428571,561.3538461538461,29200,BENIGN
54720,73.09941520467837,45.0,64.25,-1,BENIGN
2,1000000.0,6.0,9.0,5840,Syn
7242841,1.3806736886810025,0.0,0.0,8192,BENIGN
2576735,1.9404401306304293,0.0,0.0,278,BENIGN
21785,183.61257746155613,50.0,126.5,-1,BENIGN
714169,49.008007908492246,112.1818181818182,453.8857142857144,65535,BENIGN
22312857,1.613419563438245,94.33333333333331,255.0555555555556,8192,BENIGN
20738,192.88263091908573,38.0,75.5,-1,BENIGN
102,39215.68627450981,6.0,7.5,5840,Syn
126,31746.031746031746,6.0,7.5,5840,Syn
129,23255.81395348837,6.0,8.0,1892,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
54048201,0.4070440753430442,6.0,6.2727272727272725,5840,Syn
500263,7.995794212244359,6.0,7.5,4335,BENIGN
57,70175.43859649122,6.0,7.5,5840,Syn
80,49999.99999999999,6.0,7.5,5840,Syn
60993889,0.3606918719349081,6.0,6.2727272727272725,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
54991,36.36958775072285,6.0,9.0,16425,BENIGN
7349729,1.3605943838201382,0.0,0.0,8192,BENIGN
15942141,3.199068431272813,237.3,210.4705882352941,8192,BENIGN
48504938,0.2473974917770227,6.0,6.5,5840,Syn
21023,190.2678019312182,45.0,70.25,-1,BENIGN
104,38461.53846153846,6.0,7.5,5840,Syn
2,1000000.0,6.0,9.0,320,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
91,32967.03296703297,6.0,8.0,1892,BENIGN
52,38461.53846153846,0.0,0.0,362,BENIGN
117542500,0.6210519599293872,75.4054054054054,96.65753424657534,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
55077,72.62559689162445,38.0,63.5,-1,BENIGN
102,39215.68627450981,6.0,7.5,5840,Syn
51,78431.37254901961,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
21848,183.08311973636032,45.0,64.25,-1,BENIGN
61212301,0.2287121995299605,6.0,6.428571428571429,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
104,38461.53846153846,6.0,7.5,5840,Syn
110,36363.63636363636,6.0,7.5,5840,Syn
117274589,0.6054167454809839,66.92307692307692,96.33802816901408,29200,BENIGN
26887,148.7707814185294,41.0,179.25,-1,BENIGN
20935,191.0675901600191,31.0,46.75,-1,BENIGN
54401366,0.4779291755284233,2.2142857142857144,1.1923076923076923,40252,BENIGN
52,76923.07692307692,6.0,7.5,5840,Syn
66066623,0.2421797766173094,6.0,6.375,5840,Syn
47,42553.19148936171,6.0,9.0,5840,Syn
26577,75.25303834142304,0.0,0.0,240,BENIGN
1,2000000.0,18.5,34.0,256,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
109,36697.247706422015,6.0,7.5,5840,Syn
117,34188.03418803419,6.0,7.5,5840,Syn
102,39215.68627450981,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
28320,70.62146892655367,6.0,9.0,253,BENIGN
64,31250.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
143752,180.8670488062775,102.4375,279.11538461538464,29200,BENIGN
4,750000.0,6.0,8.0,4336,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21006,190.42178425211844,36.0,63.5,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
117221775,0.6142203528312039,95.57894736842104,167.19444444444446,29200,BENIGN
62399411,0.1602579229473816,6.0,6.6,5840,Syn
109,36697.247706422015,6.0,7.5,5840,Syn
49,40816.32653061225,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
52254178,0.191372257353278,29.125,37.1,258,BENIGN
50717199,0.1971717720452188,6.0,6.6,5840,Syn
48,41666.66666666666,6.0,9.0,5840,Syn
22263,179.67030499034271,90.0,120.5,-1,BENIGN
101,39603.960396039605,6.0,7.5,5840,Syn
52842872,0.3027844512311897,6.0,6.375,5840,Syn
117303796,0.5285421453880316,78.75,194.54838709677412,8192,BENIGN
48,41666.66666666666,6.0,9.0,5840,Syn
73,54794.520547945205,6.0,7.5,5840,Syn
5723530,1.223021457037877,3.6,2.571428571428572,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
3,666666.6666666666,6.0,9.0,256,BENIGN
2,1000000.0,6.0,9.0,417,BENIGN
117409491,0.5451007363621055,120.23529411764706,164.1875,8192,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
47,42553.19148936171,6.0,9.0,5840,Syn
33159,90.47317470370037,0.0,0.0,264,BENIGN
117340640,0.7499532983627838,101.65217391304348,248.97727272727272,29200,BENIGN
110119,36.32434003214704,37.0,76.25,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,16402,BENIGN
22556,177.33640716439086,32.0,54.0,-1,BENIGN
3,666666.6666666666,6.0,9.0,256,BENIGN
48,41666.66666666666,6.0,9.0,5840,Syn
2,1000000.0,0.0,0.0,252,BENIGN
74,54054.05405405405,6.0,7.5,5840,Syn
54735,73.07938247921805,38.0,63.5,-1,BENIGN
388,10309.278350515464,30.75,42.25,262,BENIGN
47,42553.19148936171,6.0,9.0,5840,Syn
82,48780.487804878045,6.0,7.5,5840,Syn
145,20689.655172413797,0.0,0.0,250,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
111,36036.03603603604,6.0,7.5,5840,Syn
74,54054.05405405405,6.0,7.5,5840,Syn
3,666666.6666666666,0.0,0.0,118,BENIGN
929755,26.88880403977392,114.92307692307692,556.96,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,16471,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
47,42553.19148936171,6.0,9.0,5840,Syn
161,24844.72049689441,0.0,0.0,63,BENIGN
0,58823.52941176471,18.5,34.0,16439,BENIGN
115359,43.34295546944755,0.0,0.0,76,BENIGN
116863110,0.4021799522535383,73.30769230769229,169.31914893617022,8192,BENIGN
21631,184.9197910406361,44.0,69.0,-1,BENIGN
148,20270.27027027027,6.0,8.0,254,BENIGN
4,750000.0,0.0,0.0,265,BENIGN
1,2000000.0,6.0,9.0,341,BENIGN
52,76923.07692307692,6.0,7.5,5840,Syn
63998,46.8764648895278,6.0,8.0,16266,BENIGN
118,33898.30508474576,6.0,7.5,5840,Syn
20991,190.55785812967463,41.0,59.25,-1,BENIGN
67,59701.49253731343,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
62384586,53.4266589506581,27.1039755351682,967.0501050105008,29200,BENIGN
3,1000000.0,6.0,8.0,262,BENIGN
116,34482.75862068965,6.0,7.5,5840,Syn
54,74074.07407407407,6.0,7.5,5840,Syn
22380958,1.0723401563060884,48.28571428571429,153.0,8192,BENIGN
1,2000000.0,15.5,31.0,1013,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
31667580,0.4420925122791195,6.0,6.428571428571429,5840,Syn
54851,36.46241636433247,6.0,9.0,16425,BENIGN
115787204,0.6822861013208333,52.69047619047619,167.8860759493671,29200,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
54484310,0.1835390775803162,6.0,6.6,5840,Syn
311,16077.17041800643,20.666666666666668,21.0,151,BENIGN
99,40404.04040404041,6.0,7.5,5840,Syn
65145,706.117123340241,79.42857142857143,268.0434782608696,29200,BENIGN
45,44444.444444444445,6.0,9.0,5840,Syn
35000070,0.2857137142868571,6.0,6.6,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
46,43478.260869565216,6.0,9.0,5840,Syn
102,39215.68627450981,6.0,7.5,5840,Syn
3745733,1.0678817737409474,6.0,7.5,5840,Syn
1,2000000.0,18.5,34.0,30016,BENIGN
47638,83.96658130064235,32.0,48.0,-1,BENIGN
49,40816.32653061225,6.0,9.0,5840,Syn
98,40816.32653061225,6.0,7.5,5840,Syn
100,40000.0,6.0,7.5,5840,Syn
112,35714.28571428572,6.0,7.5,5840,Syn
46243,86.49957831455572,24.0,62.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
20840,191.93857965451056,47.0,86.75,-1,BENIGN
101,39603.960396039605,6.0,7.5,5840,Syn
115996499,0.5431198401944872,31.33333333333333,61.36507936507937,8192,BENIGN
53500336,0.2616805995386645,6.0,6.428571428571429,5840,Syn
107,37383.17757009346,6.0,7.5,5840,Syn
116008850,0.5085818883645515,33.61290322580645,44.57627118644068,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
22569,177.23425938233862,35.0,51.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
20854,191.80972475304495,25.0,39.25,-1,BENIGN
102,39215.68627450981,6.0,7.5,5840,Syn
178,16853.932584269663,6.0,8.0,250,BENIGN
2,1000000.0,6.0,9.0,5840,Syn
97,41237.113402061856,6.0,7.5,5840,Syn
129,23255.81395348837,6.0,8.0,245,BENIGN
2164521,1.8479839188439384,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,257,BENIGN
115401,43.32718087364928,0.0,0.0,65,BENIGN
77,38961.03896103896,6.0,8.0,32,BENIGN
79,50632.91139240507,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
3,666666.6666666666,0.0,0.0,318,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
437,18306.636155606408,14.333333333333336,13.0,283,BENIGN
20749,192.78037495782928,46.0,77.0,-1,BENIGN
116,34482.75862068965,6.0,7.5,5840,Syn
0,58823.52941176471,18.5,34.0,256,BENIGN
31875217,0.3764680253000317,6.0,6.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
133,30075.18796992481,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
23,86956.52173913043,6.0,9.0,5840,Syn
21582,185.33963488091928,25.0,39.25,-1,BENIGN
100,40000.0,6.0,7.5,5840,Syn
15764285,9.071137701456172,1447.142857142857,1085.4265734265734,8192,BENIGN
113,35398.23008849558,6.0,7.5,5840,Syn
15313448,1.6978540691815456,68.33333333333333,506.0,8192,BENIGN
1,2000000.0,18.5,34.0,256,BENIGN
43,93023.25581395348,6.0,7.5,5840,Syn
3,666666.6666666666,0.0,0.0,318,BENIGN
1,2000000.0,15.5,31.0,1020,BENIGN
114,35087.71929824561,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
26268,152.27653418608193,30.0,76.0,-1,BENIGN
5084127,3.5404308350283147,125.5,87.94444444444444,8192,BENIGN
103,38834.95145631068,6.0,7.5,5840,Syn
52754,75.82363422678849,42.0,60.5,-1,BENIGN
1,2000000.0,18.5,34.0,16495,BENIGN
45038,88.81389049247302,43.0,81.75,-1,BENIGN
1,2000000.0,15.5,31.0,340,BENIGN
77,51948.05194805195,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,255,BENIGN
55617,71.92045597569088,32.0,88.0,-1,BENIGN
1,2000000.0,18.5,34.0,254,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
102,39215.68627450981,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
111,36036.03603603604,6.0,7.5,5840,Syn
102,39215.68627450981,6.0,7.5,5840,Syn
55031,36.343152041576566,6.0,9.0,256,BENIGN
121,33057.85123966942,6.0,7.5,5840,Syn
110,36363.63636363636,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,256,BENIGN
21195,188.7237556027365,34.0,50.5,-1,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
5097134,3.531396270924014,125.5,87.94444444444444,8192,BENIGN
49,40816.32653061225,6.0,9.0,5840,Syn
115957731,0.5346775886809997,257.84375,171.33870967741942,251,BENIGN
1,2000000.0,18.5,34.0,16471,BENIGN
3,1000000.0,6.0,8.0,277,BENIGN
74,54054.05405405405,6.0,7.5,5840,Syn
73,54794.520547945205,6.0,7.5,5840,Syn
21059,189.94254238092972,31.0,150.75,-1,BENIGN
20904,191.35093761959436,43.0,61.75,-1,BENIGN
105,38095.23809523809,6.0,7.5,5840,Syn
212,14150.943396226416,6.0,8.0,4354,BENIGN
133,30075.18796992481,6.0,7.5,5840,Syn
43,46511.62790697674,6.0,9.0,5840,Syn
125,32000.0,6.0,7.5,5840,Syn
20776,192.52984212552943,36.0,79.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
3,666666.6666666666,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
52,76923.07692307692,6.0,7.5,5840,Syn
121,33057.85123966942,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
235,12765.95744680851,6.0,8.0,250,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
20885,191.5250179554704,43.0,67.75,-1,BENIGN
107,37383.17757009346,6.0,7.5,5840,Syn
104,57692.307692307695,6.0,7.0,0,BENIGN
24120,165.8374792703151,33.0,186.25,-1,BENIGN
411,7299.2700729927,0.0,0.0,57,BENIGN
115855758,0.7768280278309517,231.8604651162791,268.24444444444447,8192,BENIGN
100,40000.0,6.0,7.5,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
75376,424.53831458289113,89.66666666666669,318.9375,29200,BENIGN
51,78431.37254901961,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
3,1000000.0,6.0,8.0,4336,BENIGN
120,33333.333333333336,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
118082152,3.0741309660413374,18.44776119402985,886.9752066115702,29200,BENIGN
112,35714.28571428572,6.0,7.5,5840,Syn
21802,183.46940647647008,50.0,70.5,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,255,BENIGN
127,23622.04724409449,6.0,8.0,1825,BENIGN
132,22727.272727272724,6.0,8.0,242,BENIGN
25446,117.8967224711153,6.0,8.0,64240,BENIGN
106,37735.84905660377,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
102,39215.68627450981,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
47,42553.19148936171,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
116171243,0.6972465638505736,52.47727272727273,163.41975308641975,29200,BENIGN
115718548,0.509857762819492,28.451612903225808,44.40677966101695,29200,BENIGN
102,39215.68627450981,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
20810,192.21528111484864,32.0,75.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,255,BENIGN
50374204,0.3176228849194322,6.0,6.375,5840,Syn
100,30000.0,6.0,8.0,31,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21710,184.2468908337172,47.0,86.75,-1,BENIGN
136,29411.764705882357,6.0,7.5,5840,Syn
106,37735.84905660377,6.0,7.5,5840,Syn
48,41666.66666666666,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
107,37383.17757009346,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
51845868,0.1543035213529456,300.0,337.5,-1,BENIGN
117274583,0.605416776455304,66.92307692307692,96.33802816901408,29200,BENIGN
282,14184.397163120566,6.0,7.5,2172,BENIGN
112986989,0.4602299827637676,0.0,0.0,-1,BENIGN
52,76923.07692307692,6.0,7.5,5840,Syn
7242187,1.3807983693323578,0.0,0.0,8192,BENIGN
145,27586.206896551725,6.0,7.5,5840,Syn
64,46875.0,0.0,4.0,114,BENIGN
124,32258.06451612903,6.0,7.5,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
52958806,0.1888260094081426,26.875,35.3,1444,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
20982,190.6395958440568,25.0,39.25,-1,BENIGN
938,4264.392324093817,30.75,42.25,312,BENIGN
88448,282.6519536903039,450.16666666666674,527.96,8192,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
143,20979.020979020977,6.0,8.0,1825,BENIGN
1,2000000.0,18.5,34.0,16537,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
20941,191.0128456138675,43.0,61.75,-1,BENIGN
20957,190.8670134084077,31.0,46.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
21038,95.0660709192889,0.0,0.0,296,BENIGN
20939,191.031090309948,29.0,52.25,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
104913,76.25365779264723,0.0,26.75,313,BENIGN
114389158,0.3671676646138089,0.0,0.0,-1,BENIGN
0,58823.52941176471,6.0,9.0,5840,Syn
21377,187.1169949010619,32.0,75.0,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
45095,88.70162989244926,24.0,62.0,-1,BENIGN
47354350,0.1689390731791271,6.0,6.75,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
3,1000000.0,6.0,8.0,253,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
58392211,0.3767625788309334,6.0,6.2727272727272725,5840,Syn
101,39603.960396039605,6.0,7.5,5840,Syn
245,12244.897959183674,0.0,10.333333333333334,123,BENIGN
44684045,0.2237935263022853,6.0,6.6,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
20906,191.3326317803501,45.0,76.75,-1,BENIGN
7196178,1.3896265489819737,0.0,0.0,8192,BENIGN
156,19230.76923076923,6.0,8.0,2026,BENIGN
113,35398.23008849558,6.0,7.5,5840,Syn
21029,190.2135146702173,43.0,67.75,-1,BENIGN
153,19607.843137254906,6.0,8.0,288,BENIGN
25444,157.2079861656972,35.0,69.75,-1,BENIGN
23562,169.7648756472286,42.0,60.5,-1,BENIGN
20728,192.975685063682,47.0,88.75,-1,BENIGN
19,157894.73684210525,6.0,8.0,31,BENIGN
20871,191.65349048919552,38.0,75.5,-1,BENIGN
100,40000.0,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
21007,190.41271956966725,43.0,61.75,-1,BENIGN
84,47619.04761904762,6.0,7.5,5840,Syn
249,20080.32128514056,16.0,17.2,237,BENIGN
34992,114.31184270690444,6.0,7.5,49248,BENIGN
54615,73.23995239403095,41.0,59.25,-1,BENIGN
98,40816.32653061225,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
20674,193.47973299796843,46.0,97.5,-1,BENIGN
45417,88.07274808992227,32.0,54.0,-1,BENIGN
112,35714.28571428572,6.0,7.5,5840,Syn
35618188,0.2246043510130273,6.0,6.75,5840,Syn
1,2000000.0,0.0,0.0,386,BENIGN
142,21126.76056338028,0.0,10.333333333333334,5928,BENIGN
5091051,3.5356157304258,127.1,88.83333333333331,8192,BENIGN
21618,185.0309926912758,31.0,46.75,-1,BENIGN
601,6655.574043261232,30.75,42.25,788,BENIGN
48,41666.66666666666,6.0,9.0,5840,Syn
255,19607.843137254906,22.66666666666667,22.2,237,BENIGN
51,39215.68627450981,6.0,9.0,5840,Syn
114746480,0.3398797069853471,0.0,0.0,-1,BENIGN
20938,191.04021396503967,43.0,81.75,-1,BENIGN
47,42553.19148936171,6.0,9.0,5840,Syn
123,32520.32520325203,6.0,7.5,5840,Syn
116998845,0.7350499913054697,188.4090909090909,331.20930232558135,8192,BENIGN
198,15151.515151515152,6.0,8.0,254,BENIGN
113,35398.23008849558,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
43,46511.62790697674,6.0,9.0,5840,Syn
2,1000000.0,6.0,9.0,5840,Syn
1,2000000.0,18.5,34.0,649,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
117926573,0.712307649269177,255.45,149.92857142857142,8192,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,15.5,31.0,359,BENIGN
64,31250.0,6.0,9.0,5840,Syn
0,58823.52941176471,6.0,9.0,5840,Syn
66096,60.51803437424352,27.0,41.75,-1,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
83,60240.96385542169,30.8,40.0,305,BENIGN
1,2000000.0,0.0,0.0,0,Syn
60,66666.66666666667,6.0,7.5,5840,Syn
21072,189.82536066818523,31.0,46.75,-1,BENIGN
55691720,0.4488997646328754,6.0,3.36,253,BENIGN
41878,310.4255217536654,30.57142857142857,24.538461538461537,244,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
103,38834.95145631068,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
4,500000.0,6.0,9.0,8,BENIGN
40910,48.88780249327792,0.0,0.0,251,BENIGN
1,2000000.0,6.0,9.0,5840,Syn
24987,120.06243246488174,0.0,0.0,808,BENIGN
99,40404.04040404041,6.0,7.5,5840,Syn
1,2000000.0,6.0,9.0,5840,Syn
44873,89.14046308470571,42.0,60.5,-1,BENIGN
117,34188.03418803419,6.0,7.5,5840,Syn
